atm_count,restaurant_count,pub_count,shop_count,bus_stop_count,train_station_count,subway_station_count,park_count,burglary_density_per_km2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.94073263983444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03416002342009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.86592534225883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.40793296445588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,526.4912531461138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.94868765545243
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.48949235015647
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.84544524946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.769217988135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.51404261270227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.2877190191759
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0323380796693
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,257.46886822464387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.78028420207835
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,513.7055479890481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.80854812846303
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,314.0990834837456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,329.7101069119001
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,589.1970225787117
1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,423.3595134415891
0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,242.77781940652963
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.6767309658388
0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,223.46744515173617
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.8080909567575
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.880965129997
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,493.7391744723834
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,325.90833237471503
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.6201014653757
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,534.1941507466502
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,302.30215975755516
0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,405.1656792566351
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,266.6620207816656
1.0,2.0,0.0,15.0,2.0,0.0,0.0,0.0,282.44231700354067
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8121564323964
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.49038349824235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.9882784117872
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.3132358112894
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.6371647579807
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,261.2841728945749
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.62240558257344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.2685315559938
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.9086297882107
0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,346.1426919883776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.47638818403766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.5833617249627
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.61405668331236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,182.77299782687538
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.3293536555669
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,398.41601098233684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.315064493565
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.9583817914778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.8747907826311
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.677547733912
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,411.4461409171538
0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,487.42936751267285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,294.5977638052738
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.1985635856453
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.4356114172862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.3683412214923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.01134257981903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.36750762877676
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,206.8583215849788
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,442.25067938222656
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,727.0776183997632
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.1504686522308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.115241516997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.5515588410268
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,528.6017479601766
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,278.46736325794535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.609526688543
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,437.38005945337306
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.46186710895006
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,165.62823325151666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.1462788772068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,833.6424701953642
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.36386213274085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.5870650547824
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.33569085917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.61014396615926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.1253274692471
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,318.297929571356
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.13907654672894
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.19597170345037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.8505424614018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,344.009232737671
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,456.40599221077724
0.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,392.1230935129583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,7.0,1.0,26.0,3.0,0.0,0.0,0.0,327.1944764008008
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.52372052285307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.39701542242085
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,146.32793494124735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.2638856927338
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,216.5283059076552
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.9858879261708
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,191.94362548139122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.2291671902091
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,574.8326913704884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,279.2405647114491
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,318.9906538587402
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,369.648735087699
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.7143370507706
0.0,4.0,1.0,13.0,3.0,0.0,0.0,0.0,406.53742516986193
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.7513496946176
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.7678396710613
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,578.4131970012211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.19237388470066
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,280.9278661653762
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.5402913327053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.57180201820177
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,407.54296083563924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.1636904608659
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.3228743883293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.95966890775208
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.1410022996145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.17122078888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.53407514857224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.5883801056124
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.1304230367268
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.5308177791027
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.35060947483063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0997760793575
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.42092987638304
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.5111701780044
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.53812806598174
0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,443.5742355533465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.3867637577145
0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,430.709140825432
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.2658597212724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.9418846624614
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.3618945579982
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,357.7406699397845
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,548.8286434643882
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,382.3758132276883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.2829957253516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.9591311735386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.2611018817332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.2570957367856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.24918812835915
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,431.39413614921125
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,363.86483707520534
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.12756029518945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.1587851124444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.72163520980075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.4139571082977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.07568501706834
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.5655074269574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.8196578823274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.9408025335442
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.4526336063468
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.89624776485834
0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,254.6082166093725
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,621.8586319292849
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.5230448718469
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,267.35710454051724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.59114236527296
0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,283.53577180373003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.5957921187386
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,389.0900116017484
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,447.2375230711357
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,291.80687233154936
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.77428856007083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.1626840488087
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.05417618910735
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,550.6614446433356
3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,682.525316372142
0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,304.3762046544682
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,314.57061856380955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.88559397730916
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.09402641517215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1990052995916
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.7242183439035
0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,203.8965864637999
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,354.3222469223204
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.65143116403127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.6441966600678
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.46189060152716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.1554541107762
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,332.1742085395626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0328990985209
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.27808382176704
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.2698870282433
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,4.0,2.0,5.0,3.0,0.0,0.0,0.0,301.37898835592114
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.3353290186922
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,291.87337399727863
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.2331703518126
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.16199873582855
1.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,139.64952816537942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.9654387467023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.9998204135758
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,277.1516759194246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,365.72321762108896
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,358.5806360455804
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,943.3447770461972
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,585.8627418426493
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0464778662508
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,383.2872465069583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.7152135928703
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0561555643751
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,232.02948757578733
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.75469807697823
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,378.8090378021352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.35171009915
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,494.06734922025856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.8651703481102
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,825.8134326001609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0149796566874
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,218.898394003546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.39955241559892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.1510148914039
1.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,485.14146163854736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.62748411858615
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,593.4153210316896
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,167.22816230860676
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,440.822574712036
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.58116223143257
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.03705331197267
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,263.68733415966307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.89185126664792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.36011559031874
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.6403240585341
1.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,344.9802136398197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.09004467279897
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.5529654862433
1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.733787416395
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.2005729800452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.7407213108629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.89064333441456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.12600954748393
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.4832665897496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.2249089033178
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,298.5187356759662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.00458708844488
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.5551151490882
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.23284780010147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.55779629190096
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.2186456972099
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.59188678884766
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,476.26763559825275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.2678556443195
1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,300.8447274714463
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,381.97840404305254
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.80109201654915
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.4376040924388
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,316.0005804790147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.2446487513041
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.1436221013993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.1188303923502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.9493086215074
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,351.06594171436114
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.76620132007608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.3941230594109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.61518882019635
0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,545.3212762543184
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.3348895021272
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.4054745912722
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,413.1081955137571
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.46259417467985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.1917938846915
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.6214656551805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,221.27080255296033
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,167.30666134692422
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,441.21694302804883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.21015838074084
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.05248530719473
0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,139.7752818417791
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.1756824837387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.3359221432804
0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,366.2234103887
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,467.92439422758054
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.94371553954096
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.90348472641773
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0644697224405
1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,240.16358497322523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.5811406164397
4.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,447.0748150572253
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.8661040039613
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,435.8373027104127
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,695.9173685728234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.397610305607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.4325697555513
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,358.45961789839834
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.7114021385377
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.81488629205256
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.10642470838513
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.20637140943126
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,202.0818346057251
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.7915736383775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
